,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
8637,L13,naive 2x,0,0.0,10,-,kan,4,16,OD700,1.4465
8641,L15,naive 2x,0,0.0,50,-,kan,4,1,OD700,0.6625000000000001
8645,L15,naive 2x,0,0.0,50,-,kan,4,2,OD700,0.356
8649,L15,naive 2x,0,0.0,50,-,kan,4,3,OD700,0.8795
8653,L15,naive 2x,0,0.0,50,-,kan,4,4,OD700,1.2685
8657,L15,naive 2x,0,0.0,50,-,kan,4,5,OD700,1.208
8661,L15,naive 2x,0,0.0,50,-,kan,4,6,OD700,1.2555
8665,L15,naive 2x,0,0.0,50,-,kan,4,7,OD700,1.2930000000000001
8669,L15,naive 2x,0,0.0,50,-,kan,4,8,OD700,1.3165
8673,L15,naive 2x,0,0.0,50,-,kan,4,9,OD700,1.4460000000000002
8677,L15,naive 2x,0,0.0,50,-,kan,4,10,OD700,1.4020000000000001
8681,L15,naive 2x,0,0.0,50,-,kan,4,11,OD700,1.38
8685,L15,naive 2x,0,0.0,50,-,kan,4,12,OD700,1.395
8689,L15,naive 2x,0,0.0,50,-,kan,4,13,OD700,1.3625
8693,L15,naive 2x,0,0.0,50,-,kan,4,14,OD700,1.3860000000000001
8697,L15,naive 2x,0,0.0,50,-,kan,4,15,OD700,1.4215
8701,L15,naive 2x,0,0.0,50,-,kan,4,16,OD700,1.4129999999999998
8705,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,1,OD700,1.1565
8709,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,2,OD700,1.1545
8713,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,3,OD700,1.1644999999999999
8717,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,4,OD700,1.1985000000000001
8721,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,5,OD700,1.161
8725,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,6,OD700,1.2
8729,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,7,OD700,1.275
8733,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,8,OD700,1.325
8737,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,9,OD700,1.4205
8741,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,10,OD700,1.431
8745,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,11,OD700,1.428
8749,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,12,OD700,1.437
8753,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,13,OD700,1.384
8757,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,14,OD700,1.4375
8761,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,15,OD700,1.4265
8765,L17,split pir 2x bxb1,20,0.01,10,+,kan,4,16,OD700,1.4220000000000002
8769,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,1,OD700,1.0339999999999998
8773,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,2,OD700,1.1429999999999998
8777,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,3,OD700,1.1755
8781,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,4,OD700,1.2035
8785,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,5,OD700,1.153
8789,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,6,OD700,1.1840000000000002
8793,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,7,OD700,1.236
8797,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,8,OD700,1.2999999999999998
8801,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,9,OD700,1.3735000000000002
8805,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,10,OD700,1.408
8809,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,11,OD700,1.3975
8813,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,12,OD700,1.4164999999999999
8817,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,13,OD700,1.363
8821,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,14,OD700,1.4275
8825,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,15,OD700,1.4055
8829,L19,split pir 2x bxb1,20,0.01,50,+,kan,4,16,OD700,1.4155000000000002
8833,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,1,OD700,1.1235
8837,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,2,OD700,0.974
8841,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,3,OD700,0.243
8845,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,4,OD700,0.766
8849,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,5,OD700,1.172
8853,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,6,OD700,1.037
8857,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,7,OD700,1.2385000000000002
8861,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,8,OD700,1.3355000000000001
8865,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,9,OD700,1.411
8869,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,10,OD700,1.419
8873,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,11,OD700,1.423
8877,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,12,OD700,1.4300000000000002
8881,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,13,OD700,1.3900000000000001
8885,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,14,OD700,1.4260000000000002
8889,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,15,OD700,1.408
8893,L21,split pir 2x bxb1,30,0.01,10,+,kan,4,16,OD700,1.4255
8897,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,1,OD700,0.8420000000000001
8901,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,2,OD700,0.4875
8905,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,3,OD700,0.23249999999999998
8909,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,4,OD700,0.8235
8913,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,5,OD700,1.2275
8917,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,6,OD700,1.3165
8921,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,7,OD700,1.325
8925,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,8,OD700,1.3355000000000001
8929,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,9,OD700,1.391
8933,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,10,OD700,1.4275
8937,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,11,OD700,1.3935
8941,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,12,OD700,1.418
8945,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,13,OD700,1.395
8949,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,14,OD700,1.4304999999999999
8953,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,15,OD700,1.4115
8957,L23,split pir 2x bxb1,30,0.01,50,+,kan,4,16,OD700,1.4380000000000002
8961,L3,naive 1x,0,0.0,50,-,carb,4,1,OD700,1.1745
8965,L3,naive 1x,0,0.0,50,-,carb,4,2,OD700,1.387
8969,L3,naive 1x,0,0.0,50,-,carb,4,3,OD700,1.4035
8973,L3,naive 1x,0,0.0,50,-,carb,4,4,OD700,1.358
8977,L3,naive 1x,0,0.0,50,-,carb,4,5,OD700,1.1445
8981,L3,naive 1x,0,0.0,50,-,carb,4,6,OD700,1.197
8985,L3,naive 1x,0,0.0,50,-,carb,4,7,OD700,1.415
8989,L3,naive 1x,0,0.0,50,-,carb,4,8,OD700,1.38
8993,L3,naive 1x,0,0.0,50,-,carb,4,9,OD700,1.4895
8997,L3,naive 1x,0,0.0,50,-,carb,4,10,OD700,1.526
9001,L3,naive 1x,0,0.0,50,-,carb,4,11,OD700,1.4795
9005,L3,naive 1x,0,0.0,50,-,carb,4,12,OD700,1.5194999999999999
9009,L3,naive 1x,0,0.0,50,-,carb,4,13,OD700,1.484
9013,L3,naive 1x,0,0.0,50,-,carb,4,14,OD700,1.5074999999999998
9017,L3,naive 1x,0,0.0,50,-,carb,4,15,OD700,1.4925000000000002
9021,L3,naive 1x,0,0.0,50,-,carb,4,16,OD700,1.5025
9025,L5,naive 2x,0,0.0,10,-,carb,4,1,OD700,1.174
9029,L5,naive 2x,0,0.0,10,-,carb,4,2,OD700,1.2105000000000001
9033,L5,naive 2x,0,0.0,10,-,carb,4,3,OD700,1.2770000000000001
9037,L5,naive 2x,0,0.0,10,-,carb,4,4,OD700,1.362
9041,L5,naive 2x,0,0.0,10,-,carb,4,5,OD700,1.3805
9045,L5,naive 2x,0,0.0,10,-,carb,4,6,OD700,1.385
9049,L5,naive 2x,0,0.0,10,-,carb,4,7,OD700,1.2745000000000002
9053,L5,naive 2x,0,0.0,10,-,carb,4,8,OD700,1.3745
9057,L5,naive 2x,0,0.0,10,-,carb,4,9,OD700,1.487
9061,L5,naive 2x,0,0.0,10,-,carb,4,10,OD700,1.4595
9065,L5,naive 2x,0,0.0,10,-,carb,4,11,OD700,1.4575
9069,L5,naive 2x,0,0.0,10,-,carb,4,12,OD700,1.4660000000000002
9073,L5,naive 2x,0,0.0,10,-,carb,4,13,OD700,1.463
9077,L5,naive 2x,0,0.0,10,-,carb,4,14,OD700,1.4475
9081,L5,naive 2x,0,0.0,10,-,carb,4,15,OD700,1.4529999999999998
9085,L5,naive 2x,0,0.0,10,-,carb,4,16,OD700,1.4634999999999998
9089,L7,naive 2x,0,0.0,50,-,carb,4,1,OD700,1.1995
9093,L7,naive 2x,0,0.0,50,-,carb,4,2,OD700,1.367
9097,L7,naive 2x,0,0.0,50,-,carb,4,3,OD700,1.3755
9101,L7,naive 2x,0,0.0,50,-,carb,4,4,OD700,0.9009999999999999
9105,L7,naive 2x,0,0.0,50,-,carb,4,5,OD700,0.562
9109,L7,naive 2x,0,0.0,50,-,carb,4,6,OD700,1.313
9113,L7,naive 2x,0,0.0,50,-,carb,4,7,OD700,1.3955
9117,L7,naive 2x,0,0.0,50,-,carb,4,8,OD700,1.3635
9121,L7,naive 2x,0,0.0,50,-,carb,4,9,OD700,1.4540000000000002
9125,L7,naive 2x,0,0.0,50,-,carb,4,10,OD700,1.4885000000000002
9129,L7,naive 2x,0,0.0,50,-,carb,4,11,OD700,1.4415
9133,L7,naive 2x,0,0.0,50,-,carb,4,12,OD700,1.4945
9137,L7,naive 2x,0,0.0,50,-,carb,4,13,OD700,1.4515000000000002
9141,L7,naive 2x,0,0.0,50,-,carb,4,14,OD700,1.4795
9145,L7,naive 2x,0,0.0,50,-,carb,4,15,OD700,1.4585
9149,L7,naive 2x,0,0.0,50,-,carb,4,16,OD700,1.4860000000000002
9153,L9,naive 1x,0,0.0,10,-,kan,4,1,OD700,1.1324999999999998
9157,L9,naive 1x,0,0.0,10,-,kan,4,2,OD700,1.1205
9161,L9,naive 1x,0,0.0,10,-,kan,4,3,OD700,1.1235
9165,L9,naive 1x,0,0.0,10,-,kan,4,4,OD700,1.237
9169,L9,naive 1x,0,0.0,10,-,kan,4,5,OD700,1.3295
9173,L9,naive 1x,0,0.0,10,-,kan,4,6,OD700,1.3504999999999998
9177,L9,naive 1x,0,0.0,10,-,kan,4,7,OD700,1.375
9181,L9,naive 1x,0,0.0,10,-,kan,4,8,OD700,1.4024999999999999
9185,L9,naive 1x,0,0.0,10,-,kan,4,9,OD700,1.4705
9189,L9,naive 1x,0,0.0,10,-,kan,4,10,OD700,1.479
9193,L9,naive 1x,0,0.0,10,-,kan,4,11,OD700,1.4765
9197,L9,naive 1x,0,0.0,10,-,kan,4,12,OD700,1.4825
9201,L9,naive 1x,0,0.0,10,-,kan,4,13,OD700,1.456
9205,L9,naive 1x,0,0.0,10,-,kan,4,14,OD700,1.4540000000000002
9209,L9,naive 1x,0,0.0,10,-,kan,4,15,OD700,1.459
9213,L9,naive 1x,0,0.0,10,-,kan,4,16,OD700,1.4585
9217,M1,naive 1x,0,0.0,10,-,carb,5,1,OD700,1.166
9221,M1,naive 1x,0,0.0,10,-,carb,5,2,OD700,1.2225
9225,M1,naive 1x,0,0.0,10,-,carb,5,3,OD700,1.273
9229,M1,naive 1x,0,0.0,10,-,carb,5,4,OD700,1.3345
9233,M1,naive 1x,0,0.0,10,-,carb,5,5,OD700,1.351
9237,M1,naive 1x,0,0.0,10,-,carb,5,6,OD700,1.3895
9241,M1,naive 1x,0,0.0,10,-,carb,5,7,OD700,1.4205
9245,M1,naive 1x,0,0.0,10,-,carb,5,8,OD700,1.389
9249,M1,naive 1x,0,0.0,10,-,carb,5,9,OD700,1.475
9253,M1,naive 1x,0,0.0,10,-,carb,5,10,OD700,1.546
9257,M1,naive 1x,0,0.0,10,-,carb,5,11,OD700,1.4905
9261,M1,naive 1x,0,0.0,10,-,carb,5,12,OD700,1.5345
9265,M1,naive 1x,0,0.0,10,-,carb,5,13,OD700,1.4895
9269,M1,naive 1x,0,0.0,10,-,carb,5,14,OD700,1.5245000000000002
9273,M1,naive 1x,0,0.0,10,-,carb,5,15,OD700,1.4849999999999999
9277,M1,naive 1x,0,0.0,10,-,carb,5,16,OD700,1.52
9281,M11,naive 1x,0,0.0,50,-,kan,5,1,OD700,0.8605
9285,M11,naive 1x,0,0.0,50,-,kan,5,2,OD700,0.8025
9289,M11,naive 1x,0,0.0,50,-,kan,5,3,OD700,1.334
9293,M11,naive 1x,0,0.0,50,-,kan,5,4,OD700,1.37
9297,M11,naive 1x,0,0.0,50,-,kan,5,5,OD700,1.3535
9301,M11,naive 1x,0,0.0,50,-,kan,5,6,OD700,1.3675000000000002
9305,M11,naive 1x,0,0.0,50,-,kan,5,7,OD700,1.371
9309,M11,naive 1x,0,0.0,50,-,kan,5,8,OD700,1.3884999999999998
9313,M11,naive 1x,0,0.0,50,-,kan,5,9,OD700,1.4615
9317,M11,naive 1x,0,0.0,50,-,kan,5,10,OD700,1.451
9321,M11,naive 1x,0,0.0,50,-,kan,5,11,OD700,1.4474999999999998
9325,M11,naive 1x,0,0.0,50,-,kan,5,12,OD700,1.456
9329,M11,naive 1x,0,0.0,50,-,kan,5,13,OD700,1.424
9333,M11,naive 1x,0,0.0,50,-,kan,5,14,OD700,1.4485
9337,M11,naive 1x,0,0.0,50,-,kan,5,15,OD700,1.4389999999999998
9341,M11,naive 1x,0,0.0,50,-,kan,5,16,OD700,1.411
9345,M13,naive 2x,0,0.0,10,-,kan,5,1,OD700,1.1225
9349,M13,naive 2x,0,0.0,10,-,kan,5,2,OD700,1.119
9353,M13,naive 2x,0,0.0,10,-,kan,5,3,OD700,1.0565
9357,M13,naive 2x,0,0.0,10,-,kan,5,4,OD700,1.1084999999999998
9361,M13,naive 2x,0,0.0,10,-,kan,5,5,OD700,1.116
9365,M13,naive 2x,0,0.0,10,-,kan,5,6,OD700,1.2615
9369,M13,naive 2x,0,0.0,10,-,kan,5,7,OD700,1.3295
9373,M13,naive 2x,0,0.0,10,-,kan,5,8,OD700,1.3464999999999998
9377,M13,naive 2x,0,0.0,10,-,kan,5,9,OD700,1.4485
9381,M13,naive 2x,0,0.0,10,-,kan,5,10,OD700,1.4715
9385,M13,naive 2x,0,0.0,10,-,kan,5,11,OD700,1.482
9389,M13,naive 2x,0,0.0,10,-,kan,5,12,OD700,1.476
9393,M13,naive 2x,0,0.0,10,-,kan,5,13,OD700,1.4264999999999999
9397,M13,naive 2x,0,0.0,10,-,kan,5,14,OD700,1.4660000000000002
9401,M13,naive 2x,0,0.0,10,-,kan,5,15,OD700,1.484
9405,M13,naive 2x,0,0.0,10,-,kan,5,16,OD700,1.4569999999999999
9409,M15,naive 2x,0,0.0,50,-,kan,5,1,OD700,0.748
9413,M15,naive 2x,0,0.0,50,-,kan,5,2,OD700,0.3415
9417,M15,naive 2x,0,0.0,50,-,kan,5,3,OD700,1.1895
9421,M15,naive 2x,0,0.0,50,-,kan,5,4,OD700,1.3225
9425,M15,naive 2x,0,0.0,50,-,kan,5,5,OD700,1.2635
9429,M15,naive 2x,0,0.0,50,-,kan,5,6,OD700,1.3245
9433,M15,naive 2x,0,0.0,50,-,kan,5,7,OD700,1.3145
9437,M15,naive 2x,0,0.0,50,-,kan,5,8,OD700,1.3679999999999999
9441,M15,naive 2x,0,0.0,50,-,kan,5,9,OD700,1.419
9445,M15,naive 2x,0,0.0,50,-,kan,5,10,OD700,1.415
9449,M15,naive 2x,0,0.0,50,-,kan,5,11,OD700,1.393
9453,M15,naive 2x,0,0.0,50,-,kan,5,12,OD700,1.3985
9457,M15,naive 2x,0,0.0,50,-,kan,5,13,OD700,1.3635
9461,M15,naive 2x,0,0.0,50,-,kan,5,14,OD700,1.3765
9465,M15,naive 2x,0,0.0,50,-,kan,5,15,OD700,1.417
9469,M15,naive 2x,0,0.0,50,-,kan,5,16,OD700,1.4015
9473,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,1,OD700,1.163
9477,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,2,OD700,1.1430000000000002
9481,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,3,OD700,1.1415000000000002
9485,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,4,OD700,1.124
9489,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,5,OD700,1.083
9493,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,6,OD700,1.0114999999999998
9497,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,7,OD700,1.1695
9501,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,8,OD700,1.26
9505,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,9,OD700,1.3745
9509,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,10,OD700,1.3915
9513,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,11,OD700,1.3665
9517,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,12,OD700,1.404
9521,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,13,OD700,1.351
9525,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,14,OD700,1.3835
9529,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,15,OD700,1.3860000000000001
9533,M17,split pir 2x bxb1,20,0.01,10,+,kan,5,16,OD700,1.379
9537,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,1,OD700,1.0739999999999998
9541,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,2,OD700,1.124
9545,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,3,OD700,1.117
9549,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,4,OD700,1.081
9553,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,5,OD700,1.0630000000000002
9557,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,6,OD700,1.02
9561,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,7,OD700,1.1865
9565,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,8,OD700,1.2985
9569,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,9,OD700,1.398
9573,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,10,OD700,1.4180000000000001
9577,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,11,OD700,1.4
9581,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,12,OD700,1.4155
9585,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,13,OD700,1.3519999999999999
9589,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,14,OD700,1.405
9593,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,15,OD700,1.399
9597,M19,split pir 2x bxb1,20,0.01,50,+,kan,5,16,OD700,1.4015
9601,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,1,OD700,1.0859999999999999
9605,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,2,OD700,0.911
9609,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,3,OD700,0.27949999999999997
9613,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,4,OD700,0.47250000000000003
9617,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,5,OD700,0.9
9621,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,6,OD700,0.8919999999999999
9625,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,7,OD700,1.1775
9629,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,8,OD700,1.2575
9633,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,9,OD700,1.3675000000000002
9637,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,10,OD700,1.379
9641,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,11,OD700,1.399
9645,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,12,OD700,1.3900000000000001
9649,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,13,OD700,1.3605
9653,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,14,OD700,1.3825
9657,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,15,OD700,1.389
9661,M21,split pir 2x bxb1,30,0.01,10,+,kan,5,16,OD700,1.387
9665,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,1,OD700,0.9630000000000001
9669,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,2,OD700,0.7464999999999999
9673,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,3,OD700,0.157
9677,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,4,OD700,0.5925
9681,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,5,OD700,1.2850000000000001
9685,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,6,OD700,1.1520000000000001
9689,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,7,OD700,1.2525
9693,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,8,OD700,1.2605
9697,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,9,OD700,1.35
9701,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,10,OD700,1.403
9705,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,11,OD700,1.432
9709,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,12,OD700,1.3925
9713,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,13,OD700,1.4
9717,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,14,OD700,1.4289999999999998
9721,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,15,OD700,1.4255
9725,M23,split pir 2x bxb1,30,0.01,50,+,kan,5,16,OD700,1.4395
9729,M3,naive 1x,0,0.0,50,-,carb,5,1,OD700,1.1245
9733,M3,naive 1x,0,0.0,50,-,carb,5,2,OD700,1.367
9737,M3,naive 1x,0,0.0,50,-,carb,5,3,OD700,1.407
9741,M3,naive 1x,0,0.0,50,-,carb,5,4,OD700,1.3225
9745,M3,naive 1x,0,0.0,50,-,carb,5,5,OD700,1.2040000000000002
9749,M3,naive 1x,0,0.0,50,-,carb,5,6,OD700,1.307
9753,M3,naive 1x,0,0.0,50,-,carb,5,7,OD700,1.404
9757,M3,naive 1x,0,0.0,50,-,carb,5,8,OD700,1.3705000000000003
9761,M3,naive 1x,0,0.0,50,-,carb,5,9,OD700,1.476
9765,M3,naive 1x,0,0.0,50,-,carb,5,10,OD700,1.513
9769,M3,naive 1x,0,0.0,50,-,carb,5,11,OD700,1.4575
9773,M3,naive 1x,0,0.0,50,-,carb,5,12,OD700,1.5105
9777,M3,naive 1x,0,0.0,50,-,carb,5,13,OD700,1.481
9781,M3,naive 1x,0,0.0,50,-,carb,5,14,OD700,1.5025
9785,M3,naive 1x,0,0.0,50,-,carb,5,15,OD700,1.4615
9789,M3,naive 1x,0,0.0,50,-,carb,5,16,OD700,1.482
9793,M5,naive 2x,0,0.0,10,-,carb,5,1,OD700,1.1840000000000002
9797,M5,naive 2x,0,0.0,10,-,carb,5,2,OD700,1.232
9801,M5,naive 2x,0,0.0,10,-,carb,5,3,OD700,1.2965
9805,M5,naive 2x,0,0.0,10,-,carb,5,4,OD700,1.375
9809,M5,naive 2x,0,0.0,10,-,carb,5,5,OD700,1.381
9813,M5,naive 2x,0,0.0,10,-,carb,5,6,OD700,1.4365
9817,M5,naive 2x,0,0.0,10,-,carb,5,7,OD700,1.4095
9821,M5,naive 2x,0,0.0,10,-,carb,5,8,OD700,1.4235
9825,M5,naive 2x,0,0.0,10,-,carb,5,9,OD700,1.5165000000000002
9829,M5,naive 2x,0,0.0,10,-,carb,5,10,OD700,1.5244999999999997
9833,M5,naive 2x,0,0.0,10,-,carb,5,11,OD700,1.462
9837,M5,naive 2x,0,0.0,10,-,carb,5,12,OD700,1.5274999999999999
9841,M5,naive 2x,0,0.0,10,-,carb,5,13,OD700,1.467
9845,M5,naive 2x,0,0.0,10,-,carb,5,14,OD700,1.5030000000000001
9849,M5,naive 2x,0,0.0,10,-,carb,5,15,OD700,1.471
9853,M5,naive 2x,0,0.0,10,-,carb,5,16,OD700,1.4939999999999998
9857,M7,naive 2x,0,0.0,50,-,carb,5,1,OD700,1.206
9861,M7,naive 2x,0,0.0,50,-,carb,5,2,OD700,1.3739999999999999
9865,M7,naive 2x,0,0.0,50,-,carb,5,3,OD700,1.4
9869,M7,naive 2x,0,0.0,50,-,carb,5,4,OD700,0.771
9873,M7,naive 2x,0,0.0,50,-,carb,5,5,OD700,0.8255000000000001
9877,M7,naive 2x,0,0.0,50,-,carb,5,6,OD700,1.3610000000000002
9881,M7,naive 2x,0,0.0,50,-,carb,5,7,OD700,1.4125
9885,M7,naive 2x,0,0.0,50,-,carb,5,8,OD700,1.395
9889,M7,naive 2x,0,0.0,50,-,carb,5,9,OD700,1.4725000000000001
9893,M7,naive 2x,0,0.0,50,-,carb,5,10,OD700,1.4975
9897,M7,naive 2x,0,0.0,50,-,carb,5,11,OD700,1.4514999999999998
9901,M7,naive 2x,0,0.0,50,-,carb,5,12,OD700,1.508
9905,M7,naive 2x,0,0.0,50,-,carb,5,13,OD700,1.4725000000000001
9909,M7,naive 2x,0,0.0,50,-,carb,5,14,OD700,1.4925000000000002
9913,M7,naive 2x,0,0.0,50,-,carb,5,15,OD700,1.47
9917,M7,naive 2x,0,0.0,50,-,carb,5,16,OD700,1.4889999999999999
9921,M9,naive 1x,0,0.0,10,-,kan,5,1,OD700,1.0985
9925,M9,naive 1x,0,0.0,10,-,kan,5,2,OD700,1.1195
9929,M9,naive 1x,0,0.0,10,-,kan,5,3,OD700,1.125
9933,M9,naive 1x,0,0.0,10,-,kan,5,4,OD700,1.2155
9937,M9,naive 1x,0,0.0,10,-,kan,5,5,OD700,1.3245
9941,M9,naive 1x,0,0.0,10,-,kan,5,6,OD700,1.3365
9945,M9,naive 1x,0,0.0,10,-,kan,5,7,OD700,1.3729999999999998
9949,M9,naive 1x,0,0.0,10,-,kan,5,8,OD700,1.395
9953,M9,naive 1x,0,0.0,10,-,kan,5,9,OD700,1.4765
9957,M9,naive 1x,0,0.0,10,-,kan,5,10,OD700,1.482
9961,M9,naive 1x,0,0.0,10,-,kan,5,11,OD700,1.477
9965,M9,naive 1x,0,0.0,10,-,kan,5,12,OD700,1.4745
9969,M9,naive 1x,0,0.0,10,-,kan,5,13,OD700,1.456
9973,M9,naive 1x,0,0.0,10,-,kan,5,14,OD700,1.466
9977,M9,naive 1x,0,0.0,10,-,kan,5,15,OD700,1.4715
9981,M9,naive 1x,0,0.0,10,-,kan,5,16,OD700,1.4535
9985,N1,naive 1x,0,0.0,10,-,carb,6,1,OD700,1.161
9989,N1,naive 1x,0,0.0,10,-,carb,6,2,OD700,1.2255
9993,N1,naive 1x,0,0.0,10,-,carb,6,3,OD700,1.287
9997,N1,naive 1x,0,0.0,10,-,carb,6,4,OD700,1.342
10001,N1,naive 1x,0,0.0,10,-,carb,6,5,OD700,1.3715
10005,N1,naive 1x,0,0.0,10,-,carb,6,6,OD700,1.385
10009,N1,naive 1x,0,0.0,10,-,carb,6,7,OD700,1.4105
