,strain,sal,las,iptg,chlor,cole1,plate,measurement,std
1008,split pir 2x bxb1,20,0.01,50,-,kan,1,23280.125,1787.5957466864336
1009,split pir 2x bxb1,20,0.01,50,-,kan,2,18516.0,2052.0991343360724
1010,split pir 2x bxb1,20,0.01,50,-,kan,3,12853.1875,1886.057716460827
1011,split pir 2x bxb1,20,0.01,50,-,kan,4,14943.4375,1997.2675161955647
1012,split pir 2x bxb1,20,0.01,50,-,kan,5,15163.0625,1917.703098528848
1013,split pir 2x bxb1,20,0.01,50,-,kan,6,12333.4375,3351.399744216693
1014,split pir 2x bxb1,20,0.01,50,-,kan,7,8871.875,4039.5330065137837
1015,split pir 2x bxb1,20,0.01,50,-,kan,8,5295.9375,2759.539874139217
1016,split pir 2x bxb1,20,0.01,50,-,kan,9,3698.1875,2105.5498592580107
1017,split pir 2x bxb1,20,0.01,50,-,kan,10,2441.5625,1587.6854770725663
1018,split pir 2x bxb1,20,0.01,50,-,kan,11,2826.8125,2024.8502226355267
1019,split pir 2x bxb1,20,0.01,50,-,kan,12,2623.9375,1783.5032227432937
1020,split pir 2x bxb1,20,0.01,50,-,kan,13,2415.8125,1612.374999307809
1021,split pir 2x bxb1,20,0.01,50,-,kan,14,2232.5625,1557.6617879166565
1022,split pir 2x bxb1,20,0.01,50,-,kan,15,1924.9375,1321.4095406448157
1023,split pir 2x bxb1,20,0.01,50,-,kan,16,1745.625,1259.8864390435015
1024,split pir 2x bxb1,30,0.01,10,+,carb,1,23176.6875,909.1031270079951
1025,split pir 2x bxb1,30,0.01,10,+,carb,2,27385.5625,1102.666295767413
1026,split pir 2x bxb1,30,0.01,10,+,carb,3,7474.0,5528.953181725659
1027,split pir 2x bxb1,30,0.01,10,+,carb,4,6909.5625,3843.8246990418647
1028,split pir 2x bxb1,30,0.01,10,+,carb,5,13947.0625,1649.071869643649
1029,split pir 2x bxb1,30,0.01,10,+,carb,6,11284.875,2914.497111117849
1030,split pir 2x bxb1,30,0.01,10,+,carb,7,10670.4375,4082.5265324787365
1031,split pir 2x bxb1,30,0.01,10,+,carb,8,8851.875,4272.68582100299
1032,split pir 2x bxb1,30,0.01,10,+,carb,9,6623.375,3964.6832583808905
1033,split pir 2x bxb1,30,0.01,10,+,carb,10,5497.6875,3395.86110410789
1034,split pir 2x bxb1,30,0.01,10,+,carb,11,4965.125,2965.057789728317
1035,split pir 2x bxb1,30,0.01,10,+,carb,12,4253.625,2588.6219272313324
1036,split pir 2x bxb1,30,0.01,10,+,carb,13,3669.1875,2165.4093960908576
1037,split pir 2x bxb1,30,0.01,10,+,carb,14,3522.875,2139.8986916941385
1038,split pir 2x bxb1,30,0.01,10,+,carb,15,3011.5,1743.609556556251
1039,split pir 2x bxb1,30,0.01,10,+,carb,16,3183.5625,1854.3876431992314
1040,split pir 2x bxb1,30,0.01,10,+,kan,1,22080.375,1521.4748190489374
1041,split pir 2x bxb1,30,0.01,10,+,kan,2,24627.6875,2821.721510222084
1042,split pir 2x bxb1,30,0.01,10,+,kan,3,6691.3125,4771.949892994477
1043,split pir 2x bxb1,30,0.01,10,+,kan,4,3885.875,2931.226142150853
1044,split pir 2x bxb1,30,0.01,10,+,kan,5,15193.5,3092.612049015247
1045,split pir 2x bxb1,30,0.01,10,+,kan,6,9576.8125,3584.344260984148
1046,split pir 2x bxb1,30,0.01,10,+,kan,7,7866.0625,3511.801455068528
1047,split pir 2x bxb1,30,0.01,10,+,kan,8,5878.625,2805.024315529954
1048,split pir 2x bxb1,30,0.01,10,+,kan,9,5542.6875,2689.1708618284456
1049,split pir 2x bxb1,30,0.01,10,+,kan,10,5323.9375,2466.250587394036
1050,split pir 2x bxb1,30,0.01,10,+,kan,11,4304.0,1944.8706530622692
1051,split pir 2x bxb1,30,0.01,10,+,kan,12,4199.5,1886.710080688453
1052,split pir 2x bxb1,30,0.01,10,+,kan,13,4448.375,1930.4823555267221
1053,split pir 2x bxb1,30,0.01,10,+,kan,14,3380.5625,1447.6823210492596
1054,split pir 2x bxb1,30,0.01,10,+,kan,15,3443.5,1471.761141334713
1055,split pir 2x bxb1,30,0.01,10,+,kan,16,3266.75,1346.5609370328762
1056,split pir 2x bxb1,30,0.01,10,-,carb,1,16011.625,3997.1332740745943
1057,split pir 2x bxb1,30,0.01,10,-,carb,2,20157.375,2951.645869559171
1058,split pir 2x bxb1,30,0.01,10,-,carb,3,21540.5,2492.537290163809
1059,split pir 2x bxb1,30,0.01,10,-,carb,4,22843.0625,1842.096271671799
1060,split pir 2x bxb1,30,0.01,10,-,carb,5,18862.25,4025.314805790262
1061,split pir 2x bxb1,30,0.01,10,-,carb,6,5399.1875,1921.417314259376
1062,split pir 2x bxb1,30,0.01,10,-,carb,7,1309.6875,447.9128532506551
1063,split pir 2x bxb1,30,0.01,10,-,carb,8,1113.0,1646.0280547860834
1064,split pir 2x bxb1,30,0.01,10,-,carb,9,3820.875,2395.1142494372043
1065,split pir 2x bxb1,30,0.01,10,-,carb,10,5912.5,2482.062218628465
1066,split pir 2x bxb1,30,0.01,10,-,carb,11,5298.375,2647.765725906602
1067,split pir 2x bxb1,30,0.01,10,-,carb,12,4176.875,2472.4712009011782
1068,split pir 2x bxb1,30,0.01,10,-,carb,13,3771.625,2321.1496343407075
1069,split pir 2x bxb1,30,0.01,10,-,carb,14,3663.4375,2830.544185910698
1070,split pir 2x bxb1,30,0.01,10,-,carb,15,3344.5625,3104.7608768919017
1071,split pir 2x bxb1,30,0.01,10,-,carb,16,2952.9375,2888.1767411972655
1072,split pir 2x bxb1,30,0.01,10,-,kan,1,24380.5,1418.5508450527946
1073,split pir 2x bxb1,30,0.01,10,-,kan,2,28576.25,2890.171732416111
1074,split pir 2x bxb1,30,0.01,10,-,kan,3,13990.0,1939.3387680193623
1075,split pir 2x bxb1,30,0.01,10,-,kan,4,13323.9375,2281.022427983619
1076,split pir 2x bxb1,30,0.01,10,-,kan,5,11471.0,3039.090054135095
1077,split pir 2x bxb1,30,0.01,10,-,kan,6,5581.125,2437.573804743444
1078,split pir 2x bxb1,30,0.01,10,-,kan,7,5298.375,3110.9113702533264
1079,split pir 2x bxb1,30,0.01,10,-,kan,8,5237.625,3715.4039364131436
1080,split pir 2x bxb1,30,0.01,10,-,kan,9,4466.25,3414.8542742386117
1081,split pir 2x bxb1,30,0.01,10,-,kan,10,3532.5625,2900.287860559214
1082,split pir 2x bxb1,30,0.01,10,-,kan,11,4122.4375,3257.6531368181954
1083,split pir 2x bxb1,30,0.01,10,-,kan,12,3502.25,2835.218207777716
1084,split pir 2x bxb1,30,0.01,10,-,kan,13,3083.625,2706.307694865038
1085,split pir 2x bxb1,30,0.01,10,-,kan,14,3078.0625,2951.9247526886106
1086,split pir 2x bxb1,30,0.01,10,-,kan,15,2824.625,2984.565339853886
1087,split pir 2x bxb1,30,0.01,10,-,kan,16,2560.9375,2614.4796318838885
1088,split pir 2x bxb1,30,0.01,50,+,carb,1,33116.125,1816.945331947474
1089,split pir 2x bxb1,30,0.01,50,+,carb,2,23794.625,4861.638089236415
1090,split pir 2x bxb1,30,0.01,50,+,carb,3,17041.5625,5649.058546326229
1091,split pir 2x bxb1,30,0.01,50,+,carb,4,14146.125,4781.081607678927
1092,split pir 2x bxb1,30,0.01,50,+,carb,5,14943.25,5389.274063227015
1093,split pir 2x bxb1,30,0.01,50,+,carb,6,9115.3125,3723.6540419468542
1094,split pir 2x bxb1,30,0.01,50,+,carb,7,7288.875,3057.769737546819
1095,split pir 2x bxb1,30,0.01,50,+,carb,8,5480.8125,2627.0854292692065
1096,split pir 2x bxb1,30,0.01,50,+,carb,9,5026.8125,3247.9765232426967
1097,split pir 2x bxb1,30,0.01,50,+,carb,10,4097.0625,2545.55893999025
1098,split pir 2x bxb1,30,0.01,50,+,carb,11,4225.1875,2686.267510579104
1099,split pir 2x bxb1,30,0.01,50,+,carb,12,3833.3125,2429.8015488850697
1100,split pir 2x bxb1,30,0.01,50,+,carb,13,3226.8125,2014.9972516376151
1101,split pir 2x bxb1,30,0.01,50,+,carb,14,2723.8125,1636.5014499033339
1102,split pir 2x bxb1,30,0.01,50,+,carb,15,2761.1875,1621.3342815960475
1103,split pir 2x bxb1,30,0.01,50,+,carb,16,2571.4375,1480.2084176971257
1104,split pir 2x bxb1,30,0.01,50,+,kan,1,32584.125,1567.7822085900293
1105,split pir 2x bxb1,30,0.01,50,+,kan,2,26254.1875,5178.542989638661
1106,split pir 2x bxb1,30,0.01,50,+,kan,3,14203.4375,8243.91358794691
1107,split pir 2x bxb1,30,0.01,50,+,kan,4,10826.375,6272.9439986910675
1108,split pir 2x bxb1,30,0.01,50,+,kan,5,11641.125,6005.366194080091
1109,split pir 2x bxb1,30,0.01,50,+,kan,6,7120.25,5379.332679006623
1110,split pir 2x bxb1,30,0.01,50,+,kan,7,4672.8125,3632.591056153996
1111,split pir 2x bxb1,30,0.01,50,+,kan,8,3917.5625,3112.5908757530965
1112,split pir 2x bxb1,30,0.01,50,+,kan,9,3893.625,3378.6575392982854
1113,split pir 2x bxb1,30,0.01,50,+,kan,10,2896.1875,2429.7840282846423
1114,split pir 2x bxb1,30,0.01,50,+,kan,11,2353.0625,2003.0717025447975
1115,split pir 2x bxb1,30,0.01,50,+,kan,12,2393.625,2055.3670640197442
1116,split pir 2x bxb1,30,0.01,50,+,kan,13,2120.9375,1696.9718710839024
1117,split pir 2x bxb1,30,0.01,50,+,kan,14,1636.3125,1152.8095164640167
1118,split pir 2x bxb1,30,0.01,50,+,kan,15,1579.4375,1136.267242129119
1119,split pir 2x bxb1,30,0.01,50,+,kan,16,1534.0,1066.598398112965
1120,split pir 2x bxb1,30,0.01,50,-,carb,1,20953.9375,4848.632903329556
1121,split pir 2x bxb1,30,0.01,50,-,carb,2,15977.625,1521.9129351388192
1122,split pir 2x bxb1,30,0.01,50,-,carb,3,2907.25,650.9811825237347
1123,split pir 2x bxb1,30,0.01,50,-,carb,4,589.0625,67.92823813197488
1124,split pir 2x bxb1,30,0.01,50,-,carb,5,289.375,28.530372287391252
1125,split pir 2x bxb1,30,0.01,50,-,carb,6,217.0625,5.538420997256994
1126,split pir 2x bxb1,30,0.01,50,-,carb,7,304.5,41.66276172177877
1127,split pir 2x bxb1,30,0.01,50,-,carb,8,659.6875,306.6376336865016
1128,split pir 2x bxb1,30,0.01,50,-,carb,9,952.5625,591.6109627533959
1129,split pir 2x bxb1,30,0.01,50,-,carb,10,876.5625,552.2320576856386
1130,split pir 2x bxb1,30,0.01,50,-,carb,11,1039.875,676.618416940344
1131,split pir 2x bxb1,30,0.01,50,-,carb,12,795.0,500.43288403997934
1132,split pir 2x bxb1,30,0.01,50,-,carb,13,760.0,467.9626053436321
1133,split pir 2x bxb1,30,0.01,50,-,carb,14,692.125,415.83270588749303
1134,split pir 2x bxb1,30,0.01,50,-,carb,15,683.6875,429.7488417253568
1135,split pir 2x bxb1,30,0.01,50,-,carb,16,606.125,402.579694860888
1136,split pir 2x bxb1,30,0.01,50,-,kan,1,33508.375,2385.422450606421
1137,split pir 2x bxb1,30,0.01,50,-,kan,2,26294.5,3400.2911640034586
1138,split pir 2x bxb1,30,0.01,50,-,kan,3,15931.6875,2630.9757687093424
1139,split pir 2x bxb1,30,0.01,50,-,kan,4,12011.5,2153.3363482213895
1140,split pir 2x bxb1,30,0.01,50,-,kan,5,5657.125,1420.0505461325763
1141,split pir 2x bxb1,30,0.01,50,-,kan,6,4459.5,1022.4878623100758
1142,split pir 2x bxb1,30,0.01,50,-,kan,7,3779.3125,1449.8817916717999
1143,split pir 2x bxb1,30,0.01,50,-,kan,8,3066.3125,1262.9243257925518
1144,split pir 2x bxb1,30,0.01,50,-,kan,9,2232.375,1360.4242444914014
1145,split pir 2x bxb1,30,0.01,50,-,kan,10,1295.875,714.2189415218357
1146,split pir 2x bxb1,30,0.01,50,-,kan,11,1321.8125,801.9306586295352
1147,split pir 2x bxb1,30,0.01,50,-,kan,12,1139.5625,612.0227258560631
1148,split pir 2x bxb1,30,0.01,50,-,kan,13,940.9375,535.5733534860428
1149,split pir 2x bxb1,30,0.01,50,-,kan,14,840.6875,458.9627231595176
1150,split pir 2x bxb1,30,0.01,50,-,kan,15,735.625,391.253548591849
1151,split pir 2x bxb1,30,0.01,50,-,kan,16,707.4375,405.02305379711765
